Title ID	Region	Name	PKG direct link	RAP	Content ID	Last Modification Date	Download .RAP file	File Size	SHA256
NPED00189	EU	Kessen III (PS2 Classic)	http://zeus.dl.playstation.net/cdn/EP4108/NPED00189_00/qlgVJDOsOQGMZvBFoznVnhBfXmygabnzDjlTiLXSpQXAOPxdXtkxzlALgJAQKrHP.pkg	834be80fb924dad44342afd901ef8886	EP4108-NPED00189_00-GKESSENIII000ENG	2022-02-03 18:35:51		5525477264	
NPED00134	EU	Stuntman: Ignition (PS2 Classic)	http://zeus.dl.playstation.net/cdn/EP1005/NPED00134_00/BigsFqabxwseJLYYqKnqDIJXgMGJmqpOvtvaVYYWpsjOZTUBQBRmWLYgwHOzrHaH.pkg	6e0de1c6de244db1d53793fc01fe5543	EP1005-NPED00134_00-GSTUNTMANI000ENG	2022-02-03 18:35:51		4725316640	
NPEE00062	EU	Warhawk (PSX)	http://zeus.dl.playstation.net/cdn/EP9000/NPEE00062_00/MMeEOtXqsfBbJcmiOMcXGdVbJFYkjsteCnWyhfYmlajuYsxPSOukuSeVUFSfwDNs.pkg	24e07119a8a0063411106d2ea30065db	EP9000-NPEE00062_00-GWARHAWKXX000ENG	2022-02-03 18:34:40		250495232	
NPEF00063	EU	Championship Bass (PSX)	http://zeus.dl.playstation.net/cdn/EP0006/NPEF00063_00/o6w6Mjov4OnoL0GT2jJf4L5MG5DWtQvsaGxdGKcVVAGI5GdqPyCusisqNLLka5CoCIs1j8RuUXg8ashU9cFGkfQlFFqCC6hWfnOvM.pkg	22084486e8d435a53d0e35fd506b4c01	EP0006-NPEF00063_00-GCHAMPIONE000001	2022-02-03 18:34:40		156032960	
NPEF00062	EU	Future Cop: L.A.P.D. (PSX)	http://zeus.dl.playstation.net/cdn/EP0006/NPEF00062_00/T4bwlk7tbE7E8dpheLMPf4uNyqANeUHlyqANLiWCbrPHfVYNtn1I9bjPGBTLHYYkBqecsLx1AqhYMLsvaInUQDd0vlbxG2Ceef11J.pkg	4905c3e7296e550c7d057b3fed9bd3b3	EP0006-NPEF00062_00-GFUTURECOE000001	2022-02-03 18:34:40		510214912	
NPEF00050	EU	Magic Carpet (PSX)	http://zeus.dl.playstation.net/cdn/EP0006/NPEF00050_00/L8ARG4IHIP6uGNcXJ4ALEIryg2ICq3PTlx1y4xCudrlKFP2bUFQrUtU4CPbSOAnwPym3XIbajKtYQYe7TSBllBtwmaeEYY4JjD3qf.pkg	e5cb44c1753222fa8e28fcdf71f1e4ef	EP0006-NPEF00050_00-GMAGICCARE000001	2022-02-03 18:34:40		84940720	
NPEF00029	EU	Command & Conquer (PSX)	http://zeus.dl.playstation.net/cdn/EP0006/NPEF00029_00/hAE73I4LGvfiY0X9LMx00Ghte9Ppl1XiuMiePRYueiJhWw4mPjUkdYYFxIaTwMAtW7nQFKcvjdtAD0bD4wWTtmWS5BGVfN63xIfMB.pkg	120ff75cdbc6ae5d79c644477549908e	EP0006-NPEF00029_00-GCOMMANDEN000001	2022-02-03 18:34:40		951452208	
NPEF00049	EU	Hi-Octane (PSX)	http://zeus.dl.playstation.net/cdn/EP0006/NPEF00049_00/Xy7mptMWUVuMnJJEMVxjoR4Q43E2FrESKRTLRroiJaNX0Wi1AHuXv5UK3VTNM2p5IW1iM2C4bnFTr0bgaAsofmiiJRWvRdXKAh2M4.pkg	cc6c78fb968caec45a6d4ecd64a08d72	EP0006-NPEF00049_00-GHIOCTANEE000001	2022-02-03 18:34:40		36411232	
NPED00248	EU	Ruff Trigger: The Vanocore Conspiracy (PS2 Classic)	http://zeus.dl.playstation.net/cdn/EP1014/NPED00248_00/wNcZtXpMOFjaXOumcvaHtOGmUaUoeafvZVvuvWxIqZCIfJnQcozeAovKnRRJZiIT.pkg	911c6580c26770c13e5191932ba5081a	EP1014-NPED00248_00-GRUFFTRIGG000ENG	2022-02-03 21:16:21		3425382464	
NPEA00019	EU	Tekken 5 DR: Online Upgrade	http://zeus.dl.playstation.net/cdn/EP9000/NPEA00019_00/GXrbFHcMsEj2C8M9PN2DVKg11qfI0eBij85nqfB2eMe3sq5Slu5DBnKr9LhhpdDVv0aXRp9SNuSpSIJ6kjemgvue5YVDeVFLrn6UW.pkg	c503f9309000ff6bb8bb77ef0b77f0f5	EP9000-NPEA00019_00-TEKKENUPDATE0000	2022-03-09 02:43:08		631901088	
